22.01.2019;22:30:00;37750;0;18760;0
22.01.2019;23:00:00;37242;0;18460;0
22.01.2019;23:30:00;34532;0;16454;0
22.01.2020;00:00:00;29530;0;15250;0
23.01.2019;00:30:00;23048;0;14014;0
23.01.2019;01:00:00;23644;0;12894;0
23.01.2019;01:30:00;20234;0;11884;0
23.01.2019;02:00:00;20392;0;11982;0
23.01.2019;02:30:00;19522;0;11022;0
23.01.2019;03:00:00;19378;0;11310;0
23.01.2019;03:30:00;19020;0;11418;0
23.01.2019;04:00:00;18806;0;11276;0
23.01.2019;04:30:00;19336;0;11810;0
23.01.2019;05:00:00;19636;0;12032;0
23.01.2019;05:30:00;18876;0;11688;0
23.01.2019;06:00:00;17888;0;10788;0
23.01.2019;06:30:00;17628;0;9724;0
23.01.2019;07:00:00;19338;0;11024;0
23.01.2019;07:30:00;21982;0;13974;0
23.01.2019;08:00:00;22498;0;14032;0
23.01.2019;08:30:00;26394;0;13926;0
23.01.2019;09:00:00;29244;0;14018;0
23.01.2019;09:30:00;32320;0;16048;0
23.01.2019;10:00:00;32932;0;16360;0
23.01.2019;10:30:00;33894;0;17240;0
23.01.2019;11:00:00;34048;0;17802;0
23.01.2019;11:30:00;33130;0;16686;0
23.01.2019;12:00:00;33392;0;16422;0
23.01.2019;12:30:00;34282;0;17430;0
23.01.2019;13:00:00;33860;0;17626;0
23.01.2019;13:30:00;36944;0;19398;0
23.01.2019;14:00:00;36468;0;19092;0
23.01.2019;14:30:00;36256;0;18640;0
23.01.2019;15:00:00;37156;0;18662;0
23.01.2019;15:30:00;37320;0;20456;0
23.01.2019;16:00:00;36636;0;19692;0
23.01.2019;16:30:00;37128;0;18656;0
23.01.2019;17:00:00;38600;0;17454;0
23.01.2019;17:30:00;39536;0;19182;0
23.01.2019;18:00:00;39226;0;18920;0
23.01.2019;18:30:00;39812;0;19474;0
23.01.2019;19:00:00;39504;0;20030;0
23.01.2019;19:30:00;39402;0;20506;0
23.01.2019;20:00:00;39266;0;19708;0
23.01.2019;20:30:00;39190;0;20144;0
23.01.2019;21:00:00;38678;0;19666;0
23.01.2019;21:30:00;39470;0;20038;0
23.01.2019;22:00:00;39532;0;18500;0
23.01.2019;22:30:00;38684;0;18522;0
23.01.2019;23:00:00;38438;0;19430;0
23.01.2019;23:30:00;34342;0;16106;0
23.01.2020;00:00:00;29644;0;17470;0
24.01.2019;00:30:00;22998;0;14390;0
24.01.2019;01:00:00;23188;0;14214;0
24.01.2019;01:30:00;21628;0;14172;0
24.01.2019;02:00:00;21270;0;13358;0
24.01.2019;02:30:00;20988;0;12250;0
24.01.2019;03:00:00;20382;0;12346;0
24.01.2019;03:30:00;20558;0;12984;0
24.01.2019;04:00:00;19490;0;11900;0
24.01.2019;04:30:00;19470;0;12352;0
24.01.2019;05:00:00;20306;0;11492;0
24.01.2019;05:30:00;20264;0;11636;0
24.01.2019;06:00:00;20532;0;12516;0
24.01.2019;06:30:00;20428;0;12788;0
24.01.2019;07:00:00;21100;0;13780;0
24.01.2019;07:30:00;20786;0;13708;0
24.01.2019;08:00:00;23286;0;15336;0
24.01.2019;08:30:00;23476;0;15076;0
24.01.2019;09:00:00;24542;0;14170;0
24.01.2019;09:30:00;28012;0;17236;0
24.01.2019;10:00:00;30392;0;18478;0
24.01.2019;10:30:00;30780;0;17538;0
24.01.2019;11:00:00;30732;0;17446;0
24.01.2019;11:30:00;30390;0;17518;0
24.01.2019;12:00:00;31162;0;17010;0
24.01.2019;12:30:00;30366;0;16090;0
24.01.2019;13:00:00;31198;0;17200;0
24.01.2019;13:30:00;33716;0;19792;0
24.01.2019;14:00:00;33434;0;19416;0
24.01.2019;14:30:00;33626;0;20340;0
24.01.2019;15:00:00;33518;0;20010;0
24.01.2019;15:30:00;33230;0;19326;0
24.01.2019;16:00:00;32478;0;18832;0
24.01.2019;16:30:00;33098;0;19400;0
24.01.2019;17:00:00;32896;0;18358;0
24.01.2019;17:30:00;32668;0;18770;0
24.01.2019;18:00:00;33826;0;19022;0
24.01.2019;18:30:00;33336;0;19152;0
24.01.2019;19:00:00;34510;0;20322;0
24.01.2019;19:30:00;33544;0;19562;0
24.01.2019;20:00:00;33696;0;20494;0
24.01.2019;20:30:00;32154;0;19214;0
24.01.2019;21:00:00;31760;0;19780;0
24.01.2019;21:30:00;32332;0;19946;0
24.01.2019;22:00:00;31816;0;18968;0
24.01.2019;22:30:00;31660;0;17980;0
24.01.2019;23:00:00;31280;0;18528;0
24.01.2019;23:30:00;28004;0;17818;0
24.01.2020;00:00:00;27714;0;16478;0
25.01.2019;00:30:00;24892;0;15360;0
25.01.2019;01:00:00;24048;0;13490;0
25.01.2019;01:30:00;22258;0;13428;0
25.01.2019;02:00:00;22952;0;11726;0
25.01.2019;02:30:00;22158;0;12812;0
25.01.2019;03:00:00;21682;0;13294;0
25.01.2019;03:30:00;20654;0;11984;0
25.01.2019;04:00:00;20778;0;11956;0
25.01.2019;04:30:00;20986;0;12278;0
25.01.2019;05:00:00;20370;0;11184;0
25.01.2019;05:30:00;21394;0;12400;0
25.01.2019;06:00:00;21302;0;11948;0
25.01.2019;06:30:00;21166;0;11932;0
